Tanggal,Judul,Konten,Link
2023-05-09 20:45:00,"Cara Menyelesaikan SPLDV Menggunakan Metode Grafik, Substitusi, Eliminasi, dan Gabungan","KOMPAS.com- Sistem Persamaan Linear Dua Variabel (SPLDV) adalah dua persamaan linear dua variabel yang mempunyai tepat satu titik penyelesaian.Dikutip dariBuku Be Smart Matematika(2006) oleh Slamet Riyadi, bentuk umumSPLDV adalahsebagai berikut:(foto)Penyelesaian SPLDV dapat ditentukan dengan 4 metode, antara lain:Metode grafikMetode substitusiMetode eliminasiMetode gabungan eliminasi dan substitusiBaca juga:Cara Mencari nilai P dan Q pada Soal Matematika SPLDVContoh soal 1Tentukan penyelesaian SPLDV berikut!Jawab:Pertama, kita misalkan terlebih dulu mana yang persamaan (i) dan mana yang persamaan (ii).x+2y=4   ...persamaan (i)x+y=3   ...persamaan (ii)SPLDV tersebut dapat diselesaikan dengan 4 metode, berikut rinciannya:Baca juga:Metode Eliminasi dan Substitusi SPLTVMetode grafiktabel nilai x dan yDari tabel, kita masukkan angka-angka tersebut ke dalam grafik sumbu x, dan sumbu y atau diagram cartesius.grafik SPLDV dari dua persamaanHimpunan penyelesaiannya adalah {(2,1)}.Baca juga:Cara Mengerjakan Soal Sistem Persamaan Linear Menggunakan Metode Eliminasi dan SubstitusiMetode substitusix+2y=4   ...persamaan (i)x+y=3 => y = 3-x   ...persamaan (ii)Substitusikan persamaan (ii) ke persamaan (i), diperoleh:x+2(3-x) = 4x+6-2x = 4-x = 4-6-x = -2x = 2",http://www.kompas.com/skola/read/2023/05/09/204500169/cara-menyelesaikan-spldv-menggunakan-metode-grafik-substitusi-eliminasi
2023-05-08 14:00:00,Mengenal Satuan Kuantitas beserta Contoh Soalnya,"Oleh: Tiara Suci Apriliani, Guru SD Negeri Kudaile 05, Tegal, Provinsi Jawa TengahKOMPAS.com- Matematika berkaitan dengan konsep-konsep yang diperlukan dalam memecahkan permasalahan. Banyak permasalahan dalam kehidupan sehari-hari yang memerlukan pemecahan matematis.Selain operasi hitung, manusia juga menggunakan satuan kuantitas dalam kehidupannya. Oleh karena itu, kita perlu memahami tentang satuan kuantitas.Satuan kuantitas adalahsalah satu materi yang dipelajari pada mata pelajaran matematika. Satuan kuantitas berbeda dengan satuan volume maupun satuan berat.Satuan volume berkaitan dengan isi (volume) yang terdapat pada suatu benda, baik benda padat, cair, maupun gas. Misalnya volume air dalam botol yaitu 1 liter.Satuan berat berkaitan dengan massa (berat) benda. Misalnya sebuah karung berisi beras dengan berat 1 kwintal.Sementara itu, satuan kuantitas menunjukkan jumlah benda. Satuan kuantitas digunakan orang untuk menyebut jumlah suatu benda. Satuan kuantitas tersebut yaitu lusin, kodi, rim, gros.Baca juga:Cara Menghitung Volume Kubus Satuan yang Menyusun Bangun RuangSatuan lusin biasanya digunakan untuk benda-benda berupa piring, gelas, dan mangkok. Satuan kodi biasanya digunakan untuk menyebut jumlah tusuk sate serta pakaian (barang konveksi).Satuan rim biasanya digunakan untuk menunjukkan jumlah benda berbentuk lembaran seperti kertas. Satuan gros biasanya digunakan untuk menunjukkan jumlah yang sama dengan 12 lusin.Berikut penjelasan satuan kuantitas tersebut:1 lusin = 12 buah1 kodi = 20 buah1 rim = 500 lembar1 gros = 12 lusin = 12 x 12 = 144 buahContoh soal tentang satuan kuantitasContoh soal dan penyelesaiannya:Soal 12 lusin + 0,5 kodi = … buahJawab:2 lusin    = 2 x 12 buah = 24 buah0,5 kodi    = 0,5 x 20 buah = 10 buahJadi, 2 lusin + 0,5 kodi = (24 + 10 ) buah = 34 buahBaca juga:Satuan Waktu: Lustrum, Windu, Dekade, Masehi, Abad, dan lainnya",http://www.kompas.com/skola/read/2023/05/08/140000269/mengenal-satuan-kuantitas-beserta-contoh-soalnya
2023-05-11 21:00:00,Cara Mencari Tinggi Minyak Dalam Wadah Berbentuk Tabung,"KOMPAS.com-Tabung adalahbangun ruang yang memiliki alas dan tutup berbentuk lingkaran, dan diselimuti dengan bangun datar segi empat.Rumus umum volumetabung adalah:Volume = Luas alas x tinggiAdapun bangun ruang berbentuk tabung yang dapat kita lihat keseharian seperti, wadah bola tenis, wadah shuttle cock, gelas, pipa peralon, dan lainnya.Dikutip dariBuku Sukses UN SMP/MTs 2016(2015) oleh Tim Study Center, berikut contoh soal cerita mencari tinggi tabung pada wadah minyak:Baca juga:Cara Mengerjakan Soal Tabung Kemasan Bola Tenis Berkapasitas 5 BuahContoh soal 1Tabung dengan panjang jari-jari alas 10 cm berisi minyaksetinggi 14 cm. Ke dalam tabung itu dimasukkan minyak lagi sebanyak 1,884 liter. Tinggi minyak dalam tabung sekarang adalah .... (π = 3,14)A. 16 cmB. 18 cmC. 19 cmD. 20 cmJawab:wadah minyak berbentuk tabungTabung:r = 10 cmMinyak awal: t0 = 14 cmMinyak tambahan:Vm = 1,884 literπ = 3,14, maka tinggi minyak tambahan memenuhi:Jadi, tinggi minyak keseluruhan menjadi:",http://www.kompas.com/skola/read/2023/05/11/210000269/cara-mencari-tinggi-minyak-dalam-wadah-berbentuk-tabung
2023-05-04 20:30:00,Aturan Perkalian Bentuk Aljabar dari Suku Satu sampai Suku Tiga,"KOMPAS.com- Dikutip dariBuku Be Smart Matematika(2006) oleh Slamet Riyadi,aljabar adalahbentuk persamaan yang terdiri atas variabel (peubah) dan konstanta yang dihubungkan dengan tanda operasi hitung serta tidak menggunakan tanda sama dengan (=).Dalam perkalian aljabar terdapat beberapa jenis yakniperkalian suku satu dengan suku satu, suku satu dengan suku dua, suku satu dengan suku banyak, suku dua dengan suku dua, danperkalian suku dua dengan suku tiga.Berikut rincian aturan perkalian bentuk aljabar:Baca juga:Cara Mengerjakan Soal Penjumlahan dan Pengurangan Bentuk AljabarPerkalian bentuk aljabarBerikut macam-macam perkalian bentuk aljabar, yaitu:Perkalian suku satu dengan suku satuBerikut aturan perkalian suku satu dengan suku satu:Perkalian suku satu dengan suku duaBerikut aturanperkalian suku satu dengan suku dua:Baca juga:Pengertian Variabel, Koefisien, Konstanta, dan Suku pada Aljabar SMPPerkalian suku satu dengan suku banyakBerikut aturanperkalian suku satu dengan suku banyak:Baca juga:Cara Mengerjakan Penjumlahan dan Pengurangan Aljabar SMPPerkalian suku dua dengan suku duaBerikut aturanperkalian suku dua dengan suku dua:Baca juga:Soal dan Jawaban Substitusi Bentuk AljabarPerkalian suku dua dengan suku tigaBerikut aturan perkalian suku dua dengan suku tiga:Baca juga:Soal dan Jawaban Perkalian Bentuk Aljabar dan BilanganSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/05/04/203000369/aturan-perkalian-bentuk-aljabar-dari-suku-satu-sampai-suku-tiga
2023-05-05 09:21:00,"Kecerdasan ChatGPT Diuji, Unggul di Matematika hingga Esai","KOMPAS.com-ChatGPTmenjadichatbotberbasis kecerdasan buatan (Artificial Intelligence/AI) yang banyak digunakan oleh orang di seluruh dunia.Pengguna aktif bulanan (monthly active users/MAUs) layananchatbotbikinanOpenAIini diklaim sudah tembus 100 juta orang per Januari 2023.Salah satu yang menjadi daya tarik ChatGPT adalah kemampuanchatbotAI ini dalam menjawab pertanyaan pengguna secara luwes, tak sepertichatbotpada umumnya yang kaku seperti robot.Secara umum, ChatGPT mampu menyelesaikan beragam tugas/perintah dan mendukung 95 bahasa. Tak heran bila ChatGPT akhirnya dimanfaatkan untuk mengerjakan pekerjaan rumah (PR), tugas, atau memudahkan pekerjaan lainnya.Yang menjadi pertanyaan, sebenarnya seberapa pintar ChatGPT ini?Baca juga:Bill Gates Prediksi ChatGPT Bisa Jadi GuruMenguji kecerdasan ChatGPTKompas.com/Wahyunanda KusumaChatGPT dari OpenAI.ChatGPT sendiri merupakanchatbotAI yang dibuat berdasarkan model bahasa (language model) GPT-3.5.OpenAI juga sudah memperkenalkan program AIlanguage modelterbarunya, yaituGPT-4yang disebut lebih pintar ketimbang ChatGPT.Untuk melihat ""kepintaran"" keduanya, OpenAI menguji kemampuan ChatGPT (GPT-3.5) dan GPT-4 dengan ujian profesional dan akademik yang biasa digunakan di Amerika Serikat.Pengujian tersebut termasuk ujian Scholastic Aptitude Test (SAT), ujian bar, Graduate Record Exam (GRE), hingga berbagai ujian Advanced Placement (AP).Total ada 16 kategori ujian yang diuji kepada ChatGPT. Hasil pengujiannya pun di visualisasikan oleh Visual Capitalist.Unggul di matematika, biologi, hingga penulisan essaiDari infografik yang dipublikasi Visual Capitalist, ChatGPT terlihat unggul dalam enam kategori ujian, yaitu Verbal (GRE), Evidence-based reading & writing (SAT), Matematika (SAT), Biologi (AP), Psikologi (AP), Penulisan/essai (GRE).Baca juga:Wali Kota di Australia Ancam Gugat ChatGPT gara-gara Skandal Suap Pejabat IndonesiaDalam keenam kategori tersebut, ChatGPT mendapatkan skor di atas 50 persentil. Dari 6 kategori tersebut, ChatGPT paling unggul di ujian evidence-based reading & writing (SAT) dengan skor 87 persentil.Persentil ini menjelaskan peringkat skor peserta ujian dibandingkan dengan yang lain.Misalnya, bila ChatGPT mendapatkan 87 persentil di kategori evidence-based reading & writing (SAT), maka artinya sebanyak 87 persen peserta ujian lainnya mendapatkan skor lebih rendah dibandingkan ChatGPT. Lalu ada 13 persen peserta ujian yang memiliki skor lebih tinggi dibandingkan ChatGPT.Persentil tersebut didasarkan pada distribusi skor terbaru yang tersedia untuk peserta ujian dari setiap jenis ujian. Dalam kasus ini, hasil ujian ChatGPT (GPT-3.5) dibandingkan dengan milik siswa/mahasiswa AS yang baru-baru ini mengikuti ujian yang sama.",http://tekno.kompas.com/read/2023/05/04/14250007/kecerdasan-chatgpt-diuji-unggul-di-matematika-hingga-esai
2023-05-08 21:15:00,Cara Mengerjakan Perkalian Silang Pada Pecahan Aljabar,"KOMPAS.com- Seperti halnya pada bilangan pecahan biasa, operasi perkalian pada pecahan aljabar yaitu dengan cara mengalikan pembilang dengan pembilang, penyebut dengan penyebut.Dilansir dariBuku Be Smart Matematika(2006) oleh Slamet Riyadi, berikut aturan perkalian pecahan aljabar:Baca juga:Pengertian dan Contoh Pecahan Biasa, Pecahan Murni, dan Pecahan CampuranContoh soal 1Tentukan hasil kali perkalian pecahan!Jawab:perkalian pecahan aljabarBaca juga:Cara Mengerjakan Soal Cerita Operasi Pecahan dengan MudahContoh soal 2Tentukan hasil kali perkalian pecahan!Jawab:perkalian pecahan aljabarBaca juga:Cara Membaca dan Menulis Pecahan pada Gambar yang DiarsirContoh soal 3Tentukan hasil kali perkalian pecahan!Jawab:perkalian pecahan aljabarBaca juga:Cara Mengerjakan Soal Perkalian dan Pembagian Pecahan CampuranSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/05/08/211500169/cara-mengerjakan-perkalian-silang-pada-pecahan-aljabar
2023-04-28 05:30:00,Cara Menentukan Persamaan Garis Lurus yang Melalui Satu Titik dan Melalui Dua Titik,"KOMPAS.com-Persamaan garis lurus adalahpersamaan yang memuat satu atau lebih variabel, di mana masing-masing variabelnya berpangkat satu.Dilansir dari bukuCara Pintar Menghadapi Ujian Nasional 2009(2009) oleh Ruslan Tri Setiawan, jika diketahui dua titik yang berbeda misalnya titik A (x1,y1) dan titik B (x2,y2), maka dirumuskan:Jika diketahui sebuah titik dan gradien garis, maka rumusnya:Baca juga:Cara Menggambar Grafik Garis pada Persamaan Garis LurusContoh soal 1Tentukan persamaan garis lurus yang melalui titik A(2,3) dan titik B(1,6)!Jawab:Misalkan titik A sebagai titik pertama dan titik B sebagai titik kedua.Cara pertamaCara keduaMenggunakan y = mx+cy = -3x+cDimasukkan titik (1,6)6 = -3.1+c6 = -3+c6+3 = cJadi, y = -3x+9Baca juga:Rumus dan Cara Mencari Gradien pada Persamaan Garis LurusContoh soal 2Tentukan persamaan garis lurus yang melalui titik P(4,7) dan bergradien 2!Jawab:Diketahui:x1 = 4y1 = 7m = 2Menggunakan rumus: y-y1 = m(x-x1)",http://www.kompas.com/skola/read/2023/04/28/053000269/cara-menentukan-persamaan-garis-lurus-yang-melalui-satu-titik-dan-melalui
2023-05-08 16:49:00,Matematika dan Kalender Maya,"ADAsuatu kemampuan yang membedakan manusia dengan satwa, yaitu kemauan dan kemampuan mengukur.Memang manusia diberi anugerah (atau kutukan?) naluri matematikal demi mengukur segala sesuatu di alam semesta ini termasuk apa yang disebut waktu.Dari ikhtiar mengukur waktu bermunculan aneka ragam gagasan antara lain apa yang disebut sebagai kalender.Menurut Kamus Besar Bahasa Indonesia kata kalender bermakna “daftar hari dan bulan dalam setahun; penanggalan; almanak; takwim“.Sementara menurut ensiklopedia Brittanica terdapat berbagai jenis kalender yang disusun oleh manusia antara lain berdasar pengamatan terhadap gerak matahari, rembulan dan perpaduan matahari-rembulan di samping hadir pula kalender yang disusun oleh agama.Namun apapun jenisnya dapat disepakati bahwa kalender merupakan satu di antara sekian banyak mahakarya pemikiran matematikal umat manusia yang sementara ini eksis di planet bumi.Tanpa daya matematikal mustahil manusia mampu menyusun kalender sebagai upaya mengukur apa yang disebut sebagai waktu yang untuk sementara ini masih lestari cukup sengit diperdebatkan tentang definisinya. Bersama dengan apa yang disebut sebagai ruang.Mustahil saya mampu membahas kalender secara paripurna dan sempurna dengan daya pemikiran saya yang sangat terbatas sambil dangkal ini.Maka di ruang terbatas naskah sederhana ini, saya hanya mencoba fokus terhadap kalender yang disusun oleh satu di antara peradaban Amerika Tengah, yaitukalender Maya.Kalender Mayadiduga disusun oleh para astronom peradaban Maya berdasar pengamatan organoleptik maupun pemikiran matematikal terhadap gerak-orbit bukan hanya matahari dan rembulan, namun juga para planet di tata surya Bima Sakti dengan menggunakan perhitungan matematematikal luar biasa intriket yang masih mampu menggetar sukma para matematikawan/wati masa kini. Apalagi saya.Secara sederhana dengan daya pikir serta daya ungkap terbatas saya dapat dikatakan bahwa pada hakikatnya kalender Maya disusun berdasar siklus kronologis 260 hari bernama serta satu tahun dengan 365 hari.Tahun-tahun selanjutnya dianggap membentuk siklus yang lebih Panjang, yaitu 18.980 hari, atau 52 tahun dikalikan dengan 365 hari.Penghitungan matematikal kalender Maya didasarkan pada sistem numerik yang melibatkan angka 13 dan 20 yang lazim digunakan olehsuku Maya.Dalam siklus 260 hari ada dua siklus hari yang lebih kecil diberi nomor dari 1 sampai 13 dan serangkaian 20 hari yang diberi nama.Setiap hari yang diberi nama dianggap memiliki karakteristik yang menentukan, tetapi sebagian besar detailnya telah hilang ditelan zaman maupun dimusnahkan oleh kaum kolonialis Spanyol.",http://www.kompas.com/tren/read/2023/05/08/164944565/matematika-dan-kalender-maya
2023-05-05 14:00:00,"Hubungan antara Jarak Tempuh, Kecepatan, dan Waktu Tempuh","Oleh: Tiara Suci Apriliani, Guru SD Negeri Kudaile 05, Tegal, Provinsi Jawa TengahKOMPAS.com- Kecepatan merupakan perbandingan antara jarak dan waktu tempuh. Setiap perjalanan yang dilakukan, memiliki kecepatan, jarak, dan waktu tempuh yang berbeda.Ketiganya memiliki hubungan yang saling berkaitan. Misalnya, dua buah kendaraan yang akan menempuh jarak tempuh yang sama dapat saja berbeda sampai di tempat tujuan karena kecepatan kedua kendaraan tersebut berbeda.Hubungan antara jarak dan waktu tempuh serta kecepatan dapat digambarkan dalam rumus sebagai berikut:J = K x WK = J : WW = J : KKeterangan:J = jarak, biasanya menggunakan satuan kilometer (km) atau meter (m)K = kecepatan, biasanya menggunakan satuan kilometer per jam (km/jam)W = waktu tempuh, biasanya menggunakan satuan jam atau menitBaca juga:Hubungan antara Keliling Lingkaran, Banyak Putaran, serta Jarak TempuhSelanjutnya, dari rumus tersebut dapat digunakan untuk mencari waktu berangkat dan waktu tiba di tempat tujuan jika kendaraan tidak berhenti selama perjalanan yaitu:Waktu berangkat = waktu tiba – waktu tempuhWaktu tiba = waktu berangkat + waktu tempuhAkan tetapi, jika kendaraan melakukan istirahat selama perjalanan maka dapat dihitung menggunakan rumus:Waktu berangkat = waktu tiba – waktu tempuh – waktu istirahatWaktu tiba = waktu berangkat + waktu tempuh + waktu istirahatContoh soalBeberapa contoh soal yang berkaitan dengan hubungan antara jarak dan waktu tempuh serta kecepatan antara lain:Contoh soal 1Sebuah mobil melaju dari Bandung ke Jakarta dengan kecepatan 80 km/jam. Jika jarak Bandung ke Jakarta adalah 200 km, berapa waktu yang diperlukan mobil untuk melaju dari Bandung ke Jakarta?Diketahui:K = 80 km/jamJ = 240 kmDitanya: W = …?Jawab:",http://www.kompas.com/skola/read/2023/05/05/140000469/hubungan-antara-jarak-tempuh-kecepatan-dan-waktu-tempuh
2023-05-05 20:30:00,Cara Mencari Keliling dan Panjang Diagonal Belah Ketupat,"KOMPAS.com- Dilansir dariBuku Raja Bank Soal Matematika SMP Kelas 7,8,9(2015) oleh Sandy Bella Marquarius,belah ketupat adalahbangun datar yang memiliki empat sisi yang sama panjang dengan sisi-sisi yang berhadapan saling sejajar dan tidak saling tegak lurus.Belah ketupat adalahbangun datar segi empat dengan sifat-sifat:Keempat sisinya sama panjangSudut-sudut yang berhadapan sama besarKedua diagonalnya merupakan sumbu simetriKedua diagonalnya saling membagi dua sama panjang dan saling berpotonganBerikut gembar bangun datar belah ketupat:gambar belah ketupatRumus keliling belah ketupatdengan panjang sisi s:Keliling = 4 x sRumus luas belah ketupatdengan diagonal d1 dan d2:Luas =Contoh soal 1Sebuah belah ketupat mempunyai panjang sisi 33 cm. Keliling belah ketupat tersebut adalah ....A. 66 cmB. 122 cmC. 132 cmD. 146 cmJawab:Panjang sisi (s) = 33 cmKeliling = 4 x s= 4 x 33= 132 cmJadi, keliling belah ketupat tersebut adalah 132 cm. Jawaban (C).Contoh soal 2Sebuah belah ketupat mempunyai luas 63 dm². Panjang salah satu diagonalnya 9 dm. Panjang diagonal lainnya adalah ....A. 16 dmB. 14 dmC. 9 dmD. 7 dmJawab:Luas = 63 dm²Diagonal pertama (d1) = 9 dmPanjang diagonal lainnya dapat ditentukan dengan rumus belah ketupat.Luas = 63 dm²Jadi, panjang diagonal lainnya adalah 14 dm.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/05/05/203000769/cara-mencari-keliling-dan-panjang-diagonal-belah-ketupat
2023-05-09 21:00:00,Cara Mencari Nilai X dan Nilai Y Menggunakan Metode Subtitusi dan Eliminasi,"KOMPAS.com- Sistem Persamaan Linear Dua Variabel (SPLDV) adalah dua persamaan linear dua variabel yang mempunyai tepat satu titik penyelesaian.Dikutip daribuku Be Smart Matematika(2006) oleh Slamet Riyadi, penyelesaian SPLDV dapat ditentukan dengan 4 metode, yakni:Metode grafikMetode substitusiMetode eliminasiMetode gabunganBerikut beberapa contoh soal mengenai SPLDV beserta pembahasannya:Contoh soal 1Diketahui harga 1 buku dan 2 pensil adalah Rp 4.000. Adapun harga 3 buku dan 4 pensil adalah Rp 10.000. Harga 2 buku dan 5 pensil adalah ....A. Rp 8.000B. Rp 9.000C. Rp 12.000D. Rp 15.000Baca juga:Cara Mengerjakan Soal Sistem Persamaan Linear Menggunakan Metode Eliminasi dan SubstitusiJawab:Pertama, kita buat terlebih dulu model Matematikanya.Misalkan, buku = x, dan pensil = y.Model Matematikanya adalah sebagai berikut:x+2y = 4.000   ....persamaan (i)3x+4y = 10.000   ....persamaan (ii)Nilai 2x+5y = ...?Kemudian, kita lakukan metode eliminasi untuk mengetahui nilai x. Dengan metode eliminasi:metode eliminasiSelanjutnya, substitusikan nilai x = 2.000 ke persamaan (i), diperoleh:2.000 + 2y = 4.0002y = 4.000-2.0002y = 2.000y = 2.000/2y = 1.000Setelah nilai x dan y diketahui, maka masukan nilai tersebut ke dalam 2x+5y.2x+5y = 2(2.000)+5(1.000)= 4.000+5.000= 9.000",http://www.kompas.com/skola/read/2023/05/09/210000669/cara-mencari-nilai-x-dan-nilai-y-menggunakan-metode-subtitusi-dan
2023-05-04 20:00:00,"Cara Mencari Besar Sudut Pelurus, Saling Berpenyiku, dan Sudut Pada Segitiga","KOMPAS.com- Dikutip dariBuku Bongkar Pola Soal UNBK SMP/MTs 2020(2019) oleh M.F.Atsnan, dalam mengerjakansoal-soal garis sejajar dan sudutperlu diperhatikan beberapa hal berikut:Jenis-jenis sudut yang dibentuk oleh dua garis sejajar yang dipotong oleh garis lain, yang menghasilkan dua sudut sehadap, sudut dalam sepihak, sudut luar sepihak, sudut dalam berseberangan, sudut luar berseberangan, sudut luar berseberangan, dan sudut bertolak belakang.Bisa membedakan dua sudut yang saling berkomplemen (penyiku/90°) dan dua sudut yang saling bersuplemen (pelurus/180°).Baca juga:Cara Mencari Besar Sudut Segitiga Sama Kaki dan Segitiga SembarangContoh soal 1Perhatikan gambar berikut!gambar sudutBesar pelurus sudut KLN adalah....A. 31°B. 72°C. 85°D. 155°Jawab:Mencari nilai x:∠KLN + ∠MLN = 1803x+15+2x+10 = 1805x+25 = 1805x = 180-255x = 155Pelurus ∠KLN adalah ∠MLNMaka, ∠MLN = 2x+10= 2(31)+10= 62+10= 72Jadi,besar pelurus sudut KLN adalah72°. Jawaban (B).Baca juga:Cara Mencari Besar Sudut yang Diberi Tanda Pada Suatu GambarContoh soal 2Pada gambar di bawah ini,nilai 4x adalah....gambar sudutA. 45°B. 60°C. 67,5°D. 72,5°Jawab:6x+2x = 908x = 90 (disederhanakan dengan dibagi 2)4x = 45",http://www.kompas.com/skola/read/2023/05/04/200000069/cara-mencari-besar-sudut-pelurus-saling-berpenyiku-dan-sudut-pada-segitiga
2023-04-21 12:00:00,"Pengertian Garis Istimewa pada Segitiga: Garis Tinggi, Bagi, Berat, dan Sumbu","KOMPAS.com- Segitiga adalah bangun datar yang mempunyai tiga sisi. Jumlah ketiga sudutnya pasti 180°.Sifat segitiga lainnya adalah jumlah panjang dua sisi selalu lebih besar daripada sisi yang lainnya.Dilansir dari bukuStrategi dan Bank Soal HOTS Matematika SMP/MTs(2020) oleh Tim Maestro Genta, segitiga memiliki empat garis istimewa yakni garis tinggi, bagi, berat, dan sumbu.Garis istimewa segitiga adalahgaris lurus yang menghubungkan satu titik sudut atau satu sisi dengan sisi di hadapannya.Baca juga:Cara Mencari Besar Sudut Segitiga Sama Kaki dan Segitiga SembarangBerikut penjelasan dan gambar dari masing-masing garis istimewa segitiga:Garis tinggigaris tinggi pada segitigagaris tinggi adalahgaris yang ditarik dari sebuah titik sudut segitiga dan tegak lurus dengan sisi di hadapannya.Pada gambar di atas garis CF tegak lurus dengan garis AB. Jadi, garis CF merupakan garis tinggi yang ditarik dari titik C.Baca juga:Cara Mengerjakan Soal Perbandingan Ruas Garis pada Garis dan SegitigaGaris bagigaris bagi pada segitigaGaris bagi yaitu garis yang ditarik dari titik sudut segitiga dan membagi sudut tersebut menjadi dua sama besar.Pada gambar di samping, garis CE membagi sudut C menjadi dua bagian sama besar. Jadi, garis CE merupakan garis bagi yang ditarik dari titik C.Baca juga:Cara Menghitung Perbandingan Sisi pada Dua Segitiga Sebangun dan TrapesiumGaris beratgaris berat pada segitigaGaris berat adalahgaris yang ditarik dari titik sudut suatu segitiga dan membagi sisi di hadapannya menjadi dua bagian sama panjang.Pada gambar di samping, titik D berada di tengah-tengah garis AB atau AD = DB. Jadi, garis CD merupakan garis berat yang ditarik dari titik C.Garis sumbugaris sumbu pada segitigaGaris sumbu adalahgaris yang membagi sisi segitiga menjadi dua bagian sama panjang dan tegak lurus pada sisi tersebut.Pada gambar di samping, AG=GB dan garis h tegak lurus garis AB. Jadi, garis h merupakan garis sumbu pada sisi AB.Baca juga:Rumus Luas serta Keliling Segitiga, Persegi, Persegi Panjang, Jajar Genjang, Belah Ketupat, Layang-layang, Trapesium, dan LingkaranSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/04/21/120000169/pengertian-garis-istimewa-pada-segitiga--garis-tinggi-bagi-berat-dan-sumbu
2023-04-28 05:00:00,Cara Menentukan Gradien pada Persamaan Garis y = mx+c dan Garis yang Melalui Titik,"KOMPAS.com- Gradien suatu garis adalah bilangan yang menyatakan kecondongan suatu garis.Dilansir dari bukuRaja Bank Soal Matematika SMP Kelas 7,8,9(2015) oleh Sandy Bella Marquarius, gradien merupakan perbandingan antara komponen y dan komponen x.Untuk mencari gradien pada persamaan garis, ditentukan berdasarkan jenis-jenis persamaan garisnya.Berikut tabel untuk memudahkan mencari gradien pada persamaan garis:tabel persamaan garis dan gradiennyatabel persamaan garis dan gradiennyaSelain itu, gradien juga memiliki sifat, yakni:Dua garis yang sejajar memiliki gradien samaDua garis yang saling tegak lurus memiliki hasil kali gradien bernilai -1.Baca juga:Rumus dan Cara Mencari Gradien pada Persamaan Garis LurusContoh soal 1Gradien dari persamaan 2y = 5x+7 adalah ....Jawab:Ubah persamaan ke bentuk y = mx+c2y = 5x+7Gradien (m) =Jadi, gradien dari persamaan 2y = 5x+7 adalah. Jawaban (D).Baca juga:Cara Menentukan Gradien dari Persamaan GarisContoh soal 2Gradien garis yang melalui titik A(2,3) dan B(4,1) adalah ....Jawab:Gradien garis yang melalui titik (x1,y1) dan (x2,y2) adalah m = y2-y1/x2-x1Koordinar titik pada soal: A(2,3) dan B(4,1)Jadi, gradien garis yang melalui titik A(2,3) dan B(4,1) adalah -1. Jawaban (A).Baca juga:Sifat-sifat Gradien Garis Lurus",http://www.kompas.com/skola/read/2023/04/28/050000069/cara-menentukan-gradien-pada-persamaan-garis-y-mx-c-dan-garis-yang-melalui
2023-04-28 05:45:00,Cara Menentukan Persamaan pada Dua Garis yang Sejajar dan Tegak Lurus,"KOMPAS.com- Dua garis lurus yang saling sejajar memiliki nilai gradien yang sama besar.Sedangkan, dua garis lurus yang saling tegak lurus adalah hasil kali gradien dari kedua garis sama dengan sama dengan –1.Dilansir dari bukuCara Pintar Menghadapi Ujian Nasional 2009 Matematika(2009) oleh Ruslan Tri Setiawan, garis l dengan gradien m1 dan garis g dengan gradien m2 saling sejajar jika memenuhi:Sementara, garis l dengan gradien m1 dan garis g dengan gradien m2 saling tegak lurus memenuhi:Baca juga:Cara Menggambar Grafik Garis pada Persamaan Garis LurusContoh soal 1Tentukan persamaan garis yang melalui titik (2,5) dan sejajar dengan garis y = 2x+5Jawab:Garis y = 2x+5 adalah bentuk dari persamaan y = mx+c, di mana m adalah gradien.Jadi garis y = 2x+5 mempunyai gradien m = 2.Dua garis sejajar makaPersamaan garis:y-5 = 2(x-2)y = 2x-4+5y = 2x+1Baca juga:Cara Menentukan Persamaan Garis Singgung LingkaranContoh soal 2Tentukan gradien persamaan garis 2x+4y+6 = 0!Jawab:Pindahkan sisi menjadi bentuk persamaan y = mx+cJadi, gradien m adalah.Baca juga:Rumus dan Cara Mencari Gradien pada Persamaan Garis LurusContoh soal 3Gradien garis yang tegak lurus dengan garis 2x-5y+20 = 0 adalah ....Jawab:Gradien garis bentuk persamaan ax+by+c = 0 adalah.",http://www.kompas.com/skola/read/2023/04/28/054500769/cara-menentukan-persamaan-pada-dua-garis-yang-sejajar-dan-tegak-lurus
