Tanggal,Judul,Konten,Link
2023-06-03 21:45:00,Apa yang Terjadi Jika Kutub Magnet Didekatkan dengan Besi dan Emas?,"KOMPAS.com- Magnet dapat menarik benda logam (besi dan baja) yang berada di sekitarnya.Magnet dapat dibedakan menjadi dua, yaitu magnet alam dan magnet buatan.Dilansir daribuku Master Kisi-kisi USBN SD/MI 2019(2018) oleh Baidha Azra, magnet alam adalah magnet yang terjadi secara alami, contohnya magnet bumi.Magnet buatan adalah magnet yang sengaja dibuat oleh manusia, contohnya magnet batang, tabung, jarum, silinder, huruf U, dan magnet tapal kuda.Baca juga:5 Contoh Hewan yang Memanfaatkan Medan Magnet pada Proses MigrasiBenda dan sifat kemagnetannyaBerdasarkan sifat kemagnatennya, benda dapat digolongkan menjadi dua macam, yakni:Benda magnetik (feromagnetik)Feromagnetik adalahbenda yang dapat ditarik oleh magnet dengan cukup kuat.Contoh benda magnetik adalah besi, nikel, kobalt, dan baja.Benda bukan magnetikBenda bukan magnetik, terbagi menjadi dua jenis, yakni:Benda yang sedikit dapat ditarik oleh magnet kuat disebut paramagnetik, contohnya: platina, tembagam dan aluminiumBenda yang tidak dapat ditarik oleh magnet kuat disebut diamagnetik, contoh: bismut, seng, dan emasBaca juga:3 Contoh Produk Teknologi yang Menggunakan MagnetCara membuat magnetMagnet dapat dibuat dari baja dan besi. Cara membuat magnet dibagi menjadi tiga, yaitu induksi, menggosok, dan dialiri listrik.Berikut penjelasan dari masing-masing perlakuannya:InduksiCara membuat magnet dengan induksi adalah dengan menempelkan benda yang terbuat dari logam (besi dan baja) dengan magnet.Benda tersebut akan memiliki sifat magnet yang sementara. Jika magnet dilepas, maka sifat kemagnetan akan hilang.Baca juga:3 Cara Membuat MagnetMenggosokBatangan besi atau baja dapat mempunyai sifat magnet jika digosokkan ke magnet.Baja memiliki sifat kemagnetan yang sangat besar daripada besi. Semaki lama digosokkan, maka sifat kemagnetan akan bertahan lama.Sifat magnet dapat berkurang atau hilang jika jatuh, diguncang kuat, dan dipukul.",http://www.kompas.com/skola/read/2023/06/03/214500769/apa-yang-terjadi-jika-kutub-magnet-didekatkan-dengan-besi-dan-emas-
2023-06-03 21:30:00,"Pengertian dan Gambar Tahap Evaporasi, Presipitasi, dan Kondensasi Pada Daur Air","KOMPAS.com- Air sangat penting bagi semua makhluk hidup.Dilansir dari bukuMaster Kisi-kisi USBN SD/MI 2019(2018) oleh Baidha Azra, daur air merupakan suatu proses perputaran air yang terjadi di alam secara berulang-ulang dan teratur dari bumi ke atmosfer dan kembali lagi ke bumi.Siklus air di muka bumi: air di permukaan bumi mengalami penguapan karena adanya sinar matahari, kemudian uap air membentuk awan.Awan bergerak dan semakin penuh dengan uap air lalu turunlah hujan ke permukaan bumi. Air hujan yang turun kemudian mengalir dari permukaan tinggi menuju ke permukaan rendah dan bermuara di laut.Daur air ini terjadi melalui proses evaporasi (penguapan), presipitasi (pengendapan), dan kondensasi (pengembunan).Baca juga:Kondensasi: Penyebab, Faktor, dan JenisnyaBerikut penjelasan dari proses penguapan, pengendapan, dan pengembunan:Tahap evaporasi (penguapan)Air di laut, danau, dan sungai akan menguap karena pengaruh panas dari sinar matahari.Tumbuhan juga mengeluarkan uap air ke udara. Uap air naik dan berkumpul di udara.Tahap presipitasi (pengendapan)Setelah mengalami penguapan, maka akan menghasilkan butir-butir uap air.Uap air akan naik membentuk awan dan berkumpul di udara dan lama-kelamaan udara akan penuh dan tidak dapat menampung uap air dan proses ini disebut pengendapan.Kondensasi (pengembunan)Jika suhu turun, maka uap air akan berubah menjadi titik-titik air membentuk awan.Titik air tersebut akan turun menjadi hujan. Hujan akan memenuhi sungai, laut, dan danau kemudian menguap kembali.Baca juga:Proses Kondensasi: Pengertian, Bentuk, dan Contohnyaproses daur airUrutan proses daur air yang benar adalah:Air di permukaan bumi mengalami penguapan karena adanya sinar matahariKemudian uap air membentuk awanAwan bergerak dan semakin penuh dengan uap airSaat awan penuh dengan uap air, maka turunlah hujan di permukaan bumiAir hujan yang turun kemudian mengalir dari permukaan tinggi ke rendah dan bermuara di lautBaca juga:Pengertian Evaporasi, Kondensasi, Prespitasi, dan InfiltrasiKegiatan manusia yang dapat memengaruhi daur airBerbagai macam kegiatan manusia yang dapat memengaruhi daur air antara lain sebagai berikut:Penebangan hutan yang akan menyebabkan banjir karena akar pohon berfungsi menyimpan cadangan air. Semakin banyak pohon yang ditanam, maka akan mengurangi kekeringan di musim kemarau dan banjir di musim hujanPenggunaan air secara borosBanyaknya bangunan dan jalan beraspal sehingga sumber resapan tidak adaMembuang sampah sembarangan di sungai, laut, dan danauPembakaran hutan untuk keperluas tertentu dapat menyebabkan kurangnya tempat penyimpanan airCara menghemat air yaitu menggunakan air seperlunya, seperti mencuci pakaian menggunakan air secukupnya, mematikan kran air ketika tidak dipakaiBaca juga:Faktor-faktor yang Memengaruhi EvaporasiSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/06/03/213000369/pengertian-dan-gambar-tahap-evaporasi-presipitasi-dan-kondensasi-pada-daur
2023-05-23 20:00:00,Pengertian Tekanan dan Tekanan Hidrostatis,"KOMPAS.com-Tekanan adalahgaya yang bekerja pada permukaan benda tiap satuan luasnya.Dikutip dariBuku 100% Soal Asli Ujian Nasional SMP/MTs Edisi Lengkap 20 Paket(2014) oleh Rudi Norman Permana dan Muhammad Amien,rumus tekanan, yakni:Keterangan:P = tekanan (N/m²)F = gaya tekan (N)A = luas bidang (m²)Satuan tekanan dalam Sistem Internasional (SI) adalah N/m². Satuan ini juga disebut Pascal (Pa).Baca juga:Tekanan Hidrostatis: Faktor, Penerapan, Sifat, dan PrinsipTekanan hidrostatisTekanan hidrostatis adalahtekanan zat cair dihitung dari permukaan zat cair sampai pada suatu titik di dalam zat cair.Rumus tekananhidrostatis, yakni:Ph = ρghKeterangan:Ph = tekanan hidrostatis (N/m²)ρ = massa jenis zat cair (kg/m³)g = percepatan gravitasi (m/s²)h = kedalaman zat cair (m)Baca juga:Tekanan: Pengertian, Rumus, Jenis, Faktor, dan ManfaatnyaContoh soal 1Perhatikan gambar berikut!balok tekananSebuah balok bermassa 24 kg berukuran seperti pada gambar (g = 10 m/s²) diletakkan di atas tanah. Tekanan balok terhadap tanah adalah ....A. 960 N/m²B. 480 N/m²C. 360 N/m²D. 240 N/m²Jawab:Diketahui:",http://www.kompas.com/skola/read/2023/05/23/200000769/pengertian-tekanan-dan-tekanan-hidrostatis
2023-05-29 21:00:00,"Pengertian dan Gambar Pemantulan pada Cermin Datar, Cekung, dan Cembung","KOMPAS.com- Cahaya adalah kumpulan beberapa berkas cahaya.Dilansir dariBuku Siap Menghadapi Ujian Nasional SMP/MTs 2011(2010) oleh Wahono Rusmiyato dan teman-teman,  cahaya dapat memiliki sifat-sifat, antara lain:Merambat lurusDapat dipantulkanDapat dibiaskanCahaya merambat lurus, contohnya adanya bayangan tubuh yang terbentuk ketika seseorang atau benda disinari.Baca juga:Cara Mencari Jarak Benda dan Jarak Bayangan pada Cermin CekungHukum pemantulan cahayaPemantulan cahaya terbagi menjadi dua, yaitu pemantulan teratur dan pemantulan baur (difus).Adapunbunyi Hukum Snelliustentang pemantulan cahaya, yaitu:Sinar datang, sinar pantul, dan garis normal (N) terletak pada satu bidang datarSudut sinar datang (i) sama dengan sudut sinar pantul (r)pemantulan sinarBerikut penjelasan dan gambar pemantulan pada cermin datar, cekung, dan cembung:Baca juga:Sifat Cermin Datar, Cermin Cekung, dan Cermin CembungPemantulan pada cermin datarSifat bayangan cermin dataryaitu, maya, sama tegak denga n benda aslinya, dan sama besar dengan benda aslinya.pemantulan sinar pada cermin datarKeterangan:s = jarak bendas' = jarak bayanganN = garis normal= benda= bayanganJumlah bayangan pada dua cermin datar membentuk sudut alfa.Baca juga:Pemantulan Cahaya pada Cermin Datar, Cembung, dan CekungPemantulan pada cermin cekungSinar-sinar istimewa pada cermin cekung adalah sebagai berikut:Sinar yang datang sejajar sumbu utama dipantulkan melalui titik fokus (F)Sinar yang datang melalui titik fokus (F) akan dipantulkan sejajar sumbu utamaSinar-sinar yang datang melalui pusat kelengkungan (R) akan dipantulkan kembali melalui titik pusat kelengkungan tersebutpemantulan sinar pada cermin cekungBaca juga:Perbesaran Bayangan pada Cermin CekungPemantulan pada cermin cembungSedangkan sinar-sinar istimewa pada cermin cembung adalah sebagai berikut:Sinar yang datang sejajar dengan sumbu utama akan dipantulkan seolah-olah berasal dari titik fokus (F)Sinar yang datang menuju titik fokus (F) akan dipantulkan sejajar sumbu utamaSinar-sinar yang menuju titik pusat kelengkungan R akan dipantulkan seolah-olah berasal dari titik pusat kelengkungan tersebut.sinar istimewa pada cermin cembungKeterangan:F = fokusM = Pusat kelengkunganRuang I (ruang antara 0-F)Ruang II (ruang antara F-M)Ruang III (ruang lebih besar dari M)Ruang IV (ruang di depan cermin)Baca juga:Rumus Cermin Cekung: Titik Fokus, Jarak Bayangan, dan PerbesarannyaSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/05/29/210000269/pengertian-dan-gambar-pemantulan-pada-cermin-datar-cekung-dan-cembung
2023-05-23 20:30:00,"Pengertian Pasang, dan Pengaruh Pasang Surut Air Laut dalam Fisika","KOMPAS.com-Pasang adalahperistiwa naiknya permukaan air laut. Sedangkansurut adalahperistiwa turunnya permukaan air laut.Dilansir dariBuku 100% Soal Asli Ujian Nasional SMP/MTs(2014) oleh Rudi Norman Permana dan Muhammad Amien, pasang surut air laut terjadi akibat pengaruh gravitasi matahari dan gravitasi bulan.Pasang air laut dibedakan menjadi dua macam, yaitu pasang purnama dan pasang perbani.Baca juga:Pasang Surut Air Laut: Pengertian, Jenis, Penyebab, dan ManfaatnyaBerikut penjelasan mengenai pasang purnama dan pasang perbani:Pasang purnama terjadi karena pengaruh gravitasi bulan danterjadi pada malam hari pada saat bulan baru (bulan purnama)Pasang maksimum saat terjadi gerhana matahari karena air laut dipengaruhi oleh gravitasi bulan dan matahari dengan arah yang sama (searah)Pasang perbani terjadi karena pengaruh gravitasi bulan dan matahari paling kecilPada pasang perbani, permukaan air laut turun serendah-rendahnya. Pasang ini terjadi pada saat bulan kuarter pertama dan kuarter ketiga.Pasang perbani dipengaruhi oleh gravitasi bulan dan matahari saling tegak lurus.Baca juga:Teori Pasang Surut GasContoh soal 1Perhatikan gambar!Posisi bulan dan matahariPosisi bulan yang mengakibatkan pasang air laut terbesar dan pasang air laut terkecil di bumi adalah ....Posisi bulanJawab:Pasang maksimum (pasang besar) terjadi pada saat matahari dan bulan dalam posisi sejajar (seperti gambar 1 dan 3).Karena pada posisi ini, gaya gravitasi yang menyebabkanpasang adalahgabungan antara gaya gravitasi bulan dan gaya gravitasi matahari.Sedangkan pasang kecil terjadi pada saat posisi bulan dan matahari tegak lurus seperti gambar 2 dan 4. Jawaban (A).Baca juga:Pasang Surut: Akibat Gravitasi Matahari dan Bulan terhadap BumiContoh soal 2Posisi matahari, bulan, dan bumi",http://www.kompas.com/skola/read/2023/05/23/203000069/pengertian-pasang-dan-pengaruh-pasang-surut-air-laut-dalam-fisika
2023-06-03 22:00:00,Pengertian dan Gambar dari Pengukuran Panjang dan Pengukuran Berat,"KOMPAS.com- Dalam keseharian, kita lekat dengan dengan kegiatan pengukuran, seperti pengukuran tinggi tiang, panjang meja, tinggi badan, dan lainnya.Alat ukur panjang adalah meteran, penggaris, jengkal, dan lainnya.Dilansir dari bukuSukses UAS SD/MI Kelas 3(2010) oleh Lailatul Sa'adah dan teman-teman, untuk memudahkan dalam mengonversi pengukuran, baikpengukuran panjangataupengukuran berat, dibuat tangga bantu.Berikut gambar tangga satuan ukur panjang:tangga satuan panjangUntuk turun 1 anak tangga, maka nilainya dikalikan 10. Sementara, untuk naik 1 anak tangga, maka nilainya dibagi 10.Baca juga:Cara Membaca Pengukuran Waktu pada Jam ManualPengukuran beratSelain itu, dalam pengukuran juga ada pengukuran berat. Alat untuk mengukur berat suatu benda adalah timbangan.Berikut gambar tangga untuk satuan berat:tangga satuan beratUntuk turun 1 anak tangga, maka nilainya dikalikan 10. Sementara, untuk naik 1 anak tangga, maka nilainya dibagi 10.Baca juga:Pengertian Kesalahan dalam Pengukuran, dan Aturan Angka PentingContoh soal 12 m = ... cmJawab:1 m = 100 cm2 m = 2 x 100 cm= 200 cmJadi, 2 m = 200 cmBaca juga:Pengertian dan Rumus Pengukuran Tunggal dan Pengukuran BerulangContoh soal 210 cm + 1 m = .... dm",http://www.kompas.com/skola/read/2023/06/03/220000869/pengertian-dan-gambar-dari-pengukuran-panjang-dan-pengukuran-berat
2023-05-17 20:00:00,Cara Mengerjakan Soal Anak Meluncur Maju di Jalan Tanpa Mengayuh Pedal Sepeda,"KOMPAS.com- Dilansir dariBuku 100% Soal Asli Ujian Nasional SMP/MTs(2014) oleh RudiNorman Permana dan Muhammad Amien, dalam fisika ada gerak yang dinamakan Gerak Lurus Beraturan (GLB) dan Gerak Lurus Berubah Beraturan (GLBB).Masing-masing gerak tersebut memiliki perbedaan dan terjadi dalam kehidupan kita sehari-hari. Berikut penjelasan dan contohnya:Baca juga:Rumus GLBB (Gerak Lurus Berubah Beraturan)Gerak Lurus Beraturan (GLB)Gerak Lurus Beraturan (GLB) adalah gerak benda pada lintasan lurus dengan kecepatan tetap (konstan).Ciri GLB adalah kecepatannya konstan. Δv = 0.Contoh GLB:Mobil yang berjalan dengan kecepatan tetap 60 km/jamKereta api yang berjalan dengan kecepatan tetap 80 km/jamBaca juga:Perbedaan GLBB Dipercepat dan DiperlambatGerak Lurus Berubah Beraturan (GLBB)Gerak Lurus Berubah Beraturan (GLBB) adalah gerak benda pada lintasan lurus dengan kecepatan berubah secara teratur.GLBB dipercepat adalah GLBB yang mengalami penambahan kecepatan. Contoh: Kelereng yang digelindingkan di bidang miring.GLBB diperlambat adalah GLBB yang mengalami pengurangan kecepatan. Contoh: Batu yang dilemparkan ke atas.Baca juga:Cara Menghitung Waktu Benda Jatuh Mencapai Tanah pada GLBBContoh soalSeorang anak meluncur maju di jalanseperti pada gambar berikut tanpa mengayuh pedal sepedanya.seorang anak meluncur tanpa mengayuh pedal sepedaJenis gerak lurus berubah beraturan (GLBB) yang terjadi pada sepeda ketika melalui lintasan ....pilihan GLB dan GLBBJawab:Gerak A ke B dipengaruhi gaya gravitasi yang arahnya ke bawah searah gerak sepeda sehingga sepeda dipercepat.Jadi, sepeda bergerak lurus berubah beraturan (GLBB) yang dipercepat.Gerak dari C ke D juga dipengaruhi gerak gravitasi, akan tetapi geraknya berlawanan dengan arah gravitasi sehingga sepeda diperlambat.Jadi, sepeda bergerak lurus berubah beraturan (GLBB) yang diperlambat. Jawaban (D).Baca juga:Cara Mengerjakan Soal GLB dan GLBBSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/05/17/200000769/cara-mengerjakan-soal-anak-meluncur-maju-di-jalan-tanpa-mengayuh-pedal
2023-05-26 20:45:00,"Syarat Benda-benda Terapung, Melayang, atau Tenggelam dalam Zat Cair","KOMPAS.com- Sebuah benda yang tercelup sebagian atau seluruhnya ke dalam zat cair akan mengalami gaya ke atas yang besarnya sama dengan berat zat cair yang dipindahkannya.Dilansir dariBuku Kisi-kisi Pasti Ujian Nasional SMP 2015 Prediksi Akurat(2015) oleh Reni Fitriani, ada tiga kondisi benda jika tercelup zat cair, yakni terapung, melayang, atau tenggelam.Benda-benda akan mengalami salah satu dari kondisi tersebut tergantung pada gaya berat dan gaya ke atas.kondisi benda yang mengalami terapung, melayang, dan tenggelamBerikut syarat-syarat suatu benda mengalami kondisi terapung, melayang, atau tenggelam:Baca juga:Contoh Penerapan Hukum Archimedes dalam Kehidupan Sehari-hariTerapungBenda terpung dalam zat cair jika massa jenis benda lebih kecil daripada massa jenis zat cair dan gaya tekan ke atas sama dengan berat benda.Syarat benda mengapung, yakni:FA > wbfρf > ρbKeterangan:FA = gaya angkat ke atas dialami benda (N)wbf = berat benda yang tercelup dalam fluidaρf = masa jenis fluidaρb = masa jenis bendaBaca juga:Cara Menghitung Gaya Angkat pada Balok yang Terapung di Permukaan Zat CairMelayangBenda melayang dalam zat cair jika massa jenis benda sama dengan massa jenis zat cair dan gaya tekan ke atas sama dengan berat benda.Syarat benda melayang, yakni:FA = wbfρf = ρbKeterangan:",http://www.kompas.com/skola/read/2023/05/26/204500969/syarat-benda-benda-terapung-melayang-atau-tenggelam-dalam-zat-cair
2023-06-05 18:00:00,Unsur Golongan IIA (Alkali Tanah): Sifat dan Kegunaanya,"KOMPAS.com- Golongan IIA disebut juga logamalkali tanah. Hal ini disebabkan logam-logam golongan A menghasilkan senyawa basa ketika direaksikan dengan air serta banyak ditemukan dalam mineral tanah.Unsur-unsur logam alkali tanahmeliputi berlum (Be), magnesium (Mg), stronsium (Sr), dan radium (Ra). Unsur-unsur alkali tanah ditemukan di alam dalam bentuk senyawa.Logam alkali tanah mempunyai sifat kimia dan sifat fisika, selain itu logam alkali tanah juga memiliki banyak kegunaanya.Baca juga:Ciri-ciri Unsur KimiaSifat kimia logam alkali tanahSifat kimia logam alkali tanah yaitu:Logam alkali tanah bersifat lunak, tetapi lebih keras dibandingkan logam alkali. Makin bertambah nomor atomnya, makin lunak logam tersebut.Dapat menghantarkan panas dan listrik dengan baik.Mempunyai spektra emisi dengan wama nyala yang khas. Kalsium berwarna merah oranye, stronsium berwarna merah tua, dan barium berwarna hijau.Oksidanya bersifat basa.Bersifat reaktif tetapi kurang reaktif dibandingkan logam alkali. Makin besar nomor atomnya, makin reaktif logam tersebut.Sebagian besar senyawa alkali tanah sulit larut dalam air. Kelarutan logam alkali tanah bergantung nomor atom ion logam dan jenis ionnya. Senyawa sulfat, kromat, dan oksalat logam-logam alkali tanah makin sulit larut dengan bertambahnya nomor atom logam tersebut. Sebaliknya, untuk senyawa hidroksida logam alkali tanah makin mudah larut.Baca juga:Apa Bedanya Sifat Fisika dan Sifat Kimia?Sifat fisika logam alkali tanahSifat fisika logam alkali tanah yaitu:Sifat keperiodikanBeMgCaSrBaNomor atom412203856Konfigurasi elektron[He] 2S²[Ne] 3S²[Ar] 4S²[Kr] 5S²[Xe] 6S²JenislogamlogamlogamlogamlogamWujud (25°C)padatanpadatanpadatanpadatanpadatanDensitas (g/cm³)1,861,741,552,603,50Titik leleh (°C)1.280650838770714Titik didih (°C)2.7701.1071.4841.3801.640Jari-jari atom (pm)112160197215222Jari-jari ion (pm)∗316599113135Energi ionisasi (kJ/mol)899738590548502Elektronegativitas1,51,21.01,00,9Potensial reduksi-1,85-2,37-2,87-2,89-2,90Standar (V)∗Kekerasan φ≈52,01,51,8-2Warna nyala apitidak adatidak adamerah oranyemerah tuahijauKeterangan:∗kation M2+ (M merupakan logam alkali tanah)# setengah reaksi yaitu M2+ (aq)+2e-→M(s)φ diukur berdasarkan skala mohs:talck=0 dan intan=10Baca juga:Logam Alkali Tanah: Unsur dan Sifat-sifatnyaKegunaan logam alkali tanahLogam alkali tanah mempunyai banyak kegunaan, yaitu:Paduan logam berilium dengan tembagaDigunakan untuk membuat pegas, klip, dan sambungan listrik. Berilium juga digunakan untuk komponen reaktor atom dan jendela sinar X.Paduan logam magnesium dan aluminiumDigunakan sebagai bahan  konstruksi pesawat terbang, mobil, rudal, dan bak truk.CaODigunakan dalam industri besi, baja, air minum, dan gula. CaSO4. 2H2O (gips) digunakan untuk membuat cetakan gigi dan pembalut patah tulang.Kalsium karbida (CaC2) digunakan untuk membuat gas asetilen yang dimanfaatkan pada proses dan buah.Baca juga:Sifat Kimia: Pengertian dan Ciri-ciriStronsiumDigunakan untuk membuat nyala merah pada kembang api, nyala api mercusuar dan bahan cat.BariumDigunakan untuk memberikan nyala hijau pada kembang api, bahan cat, penyamakan kulit, dan racun tikus.Referensi:Mawarnis, Elvy Rahmi.Kimia Dasar. 2021. Yogyakarta: Deepublish.Handayani, Estiningsih Tri.Kimia Dasar. 2022. Tanggerang Selatan: Pascal Books.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/06/05/180000269/unsur-golongan-iia-alkali-tanah---sifat-dan-kegunaanya
2023-05-26 21:00:00,Pengertian dan Gambar Pemantulan Baur dan Pemantulan Teratur,"KOMPAS.com-Pemantulan cahaya adalahkondisi di mana cahaya mengenai suatu benda kemudian dipantulkan kembali ke arah lain.Jika cahaya terhalang oleh sebuah benda, maka cahaya tersebut akan dipantulkan atau dibiaskan.Dilansir dariBuku Bongkar Pola Soal UNBK SMP/MTs(2019) oleh M. F. Atsnan, berikut penjelasan dan gambar dari Hukum Pemantulan Cahaya atau dikenal juga Hukum Snellius:pemantulan cahayaBunyi Hukum Snellius, yakni:Sinar datang, garis normal, dan sinar pantul pada satu bidang datarSudut datang (i) sama dengan sudut pantul (r)Baca juga:Pemantulan Cahaya: Pengertian, Hukum, dan JenisnyaMacam-macam pemantulanAda dua macam pemantulan yakni pemantulan difus/baur, dan pemantulan teratur.Berikut penjelasan dan gambar dari pemantulan difus dan pemantulan teratur:Pemantulan difus/baurPemantulan cahaya yang disebabkan oleh permukaan bidang pantul yang tidak rata, sehingga cahaya yang terpantul menjadi ke segala arah.pemantulan baurPemantulan teraturPemantulan cahaya ini disebabkan oleh permukaan bidang bantul yang rata, sehingga cahaya yang terpantul menjadi teratur.pemantulan teraturSebagai informasi, pemantulan teratur cahaya dapat terjadi pada cermin datar, cermin cekung, dan cermin cembung.Baca juga:Pemantulan Cahaya pada Cermin Datar, Cembung, dan CekungContoh soalLukisan pada cermin cembung yang benar adalah ....pemantulan cerminJawab:Sinar utama pada cermin cembung, antara lain:Sinar datang sejajar sumbu utama di pantulkan seolah-olah berasal dari titik fokus (F)Sinar datang seolah-olah melalui titik fokus dipantulkan sejajar sumbu utamaSinar datang seolah-olah melalui pusat kelengkungan cermin (R) dipantulkan melalui pusat kelengkungan cerminCara melukiskan pembentukan bayangan minimal menggunakan dua berkas sinar utama.Pada cermin cembung bayangannya sebagai berikut:cara melukis cermin cembungJadi, gambar yang sesuai adalah gambar D. Jawaban (D).Baca juga:Sifat Cermin Datar, Cermin Cekung, dan Cermin CembungSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/05/26/210000869/pengertian-dan-gambar-pemantulan-baur-dan-pemantulan-teratur
2023-05-26 21:15:00,Cara Mencari Jarak Benda dan Jarak Bayangan pada Cermin Cekung,"KOMPAS.com- Cermin cekung bersifat konvergen, yaitu mengumpulkan berkas-berkas cahaya yang dipantulkan.Dilansir dariBuku Bongkar Pola Soal UNBK(2019) oleh M. F. Atsnan, penomoran ruang pada cermin diperlihatkan pada gambar berikut:penomoran ruang pada cermin cekungKeterangan:R1 = ruang antara O dan F (titik fokus/api)R2 = ruang antara F dan R (2F)R3 = ruang antara R sampai tak terhinggaR4 = ruang di belakang cerminBaca juga:Sifat Cermin Datar, Cermin Cekung, dan Cermin CembungBerdasarkan letak ruangan tersebut, maka dapat ditentukan sifat bayangan pada cermin cekung sebagai berikut:tabel letak benda, letak bayangan, dan sifat cerminBaca juga:Perbesaran Bayangan pada Cermin CekungKesimpulan yang didapatkan, yakni:Di depan cermin pasti nyata, terbalikDi belakang cermin pasti maya, tegakNomor ruang benda+nomor ruang bayangan = 5Bayangan nyata/sejati, jika:Dapat ditangkap layarLetaknya di depan cermin (s' = +)Perpotongan dari sinar pantulBayangan maya/semu, jika:Tidak dapat ditangkap layarLetaknya di belakang cermin (s' = -)Perpotongan dari perpanjangan sinar pantulBaca juga:Contoh Manfaat Cermin Cekung dalam Kehidupan Sehari-hariContoh:Jika benda terletak di ruang 2, maka gambarnya, yakni:benda diletakkan di ruang 2 pada cermin cekungDan sifat bayangan yang diperoleh, yakni:Di ruang 3DiperbesarNyataTerbalikBaca juga:Rumus Cermin Cekung: Titik Fokus, Jarak Bayangan, dan PerbesarannyaContoh soal 1Perhatikan gambar berikut!",http://www.kompas.com/skola/read/2023/05/26/211500369/cara-mencari-jarak-benda-dan-jarak-bayangan-pada-cermin-cekung
