Tanggal,Judul,Konten,Link
2023-10-06 22:00:00,Perbedaan Dinding Sel dan Membran Sel,"KOMPAS.com–Dinding seldanmembran seladalah dua jenis organel yang membungkus juga melindungi sel. Apakah perbedaan antaradinding seldan membran sel? Berikut adalah penjelasannya!PermeabilitasPerbedaan antara dinding sel dan membran seladalah permeabilitasnya. Dilansir dariLambda Geeks, membran sel bersifat permeabel selektif karena dapat mengontrol molekul apa saja yang boleh masuk dan keluar sel.Namun, dinding sel cenderung kurang selektif di mana molekul dapat dengan mudah memasukinya.Baca juga:Mengapa Membran Plasma Bersifat Semipermeabel?KeberadaanPerbedaan antara dinding sel dan membran sel selanjutnya adalah keberadaannya.Dilansir dariEncyclopedia Britannica, membran sel membungkus setiap sel hidup dan membatasinya dengan lingkungan sekitarnya.Artinya, semua makhluk hidup memiliki membran sel. Namun, tidak semua makhluk hidup memiliki dinding sel.Dinding sel hanya dimiliki oleh tumbuhan, bakteri, dan jamur.Baca juga:Apakah Hewan Memiliki Dinding Sel?SifatDinding sel dan membran sel juga memiliki sifat yang berbeda. Dinding sel bersifat kaku dan keras, sedangkan membran sel bersifat fleksibel.Dilansir dariBiology LibreTexts, membran sel bersifat fleksibel karena memungkinkan sel-sel tertentu berubah bentuk, misalnya ketika sel darah melewati kapiler yang sempit.ReseptorPerbedaan antara dinding sel dan membran sel adalah reseptornya. Dinding sel hanya memiliki sedikit reseptor, sedangkan membran sel memiliki banyak reseptor.Sehingga, membran sel berperan penting dalam komunikasi antar sel dan memengaruhi berjalannya proses fisiologis dalam sel.Baca juga:Perbedaan Dinding Sel Primer dan Dinding Sel SekunderZat penyusunPerbedaan dinding sel dan membran sel berada pada zat penyusunnya.Dinding sel tersusun dari selulosa, lignin, kitin, pektin, glikolipid, dan glikoprotein.Sedangkan, membran sel tersusun dari lapisan fosfolipid ganda, protein, karbohidrat, glikolipid, dan glikoprotein.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/06/220000569/perbedaan-dinding-sel-dan-membran-sel
2023-10-11 18:00:00,Proses Pencernaan Lemak,"KOMPAS.com–Lemakadalah zalah zatu zat makanan sumber energi. Dalam proses pencernaan makananlemakdirombak menjadiasam lemakdan gliserol. Untuk memahamiproses pencernaan lemak, simaklah penjelasan di bawah ini!Lemak adalah zat makanan yang tidak larut dalam air.Sedangkan, kebanyakanenzim pencernaanterbuat dari air. sehingga, diperlukan enzim khusus untuk memecah lemak yaituenzim lipase.Baca juga:Jenis-Jenis Enzim PencernaanPencernaan lemak di mulutProses pencernaan kimiawi lwmak dimulai di mulut. Di mana zat makanan yang berlemak dicampur dengan enzim lingual lipase dan fosfolipid yang merupakan pengemulsi.Dilansir dariMedicine LibreTexts,hal tersebut membuat lemak menjadi tetesan kecil dan terpisah dari komponen encernya.Pencernaan lemak di lambungDari mulut, zat makanan beserta lemak di dalamnya dikirim ke lambung.Enzim lipaselambung kemudian memecah lemak menjadi asam lemak dan gliserol.Dilansir dariMedical News Today, lambung mencerna sekitar 30 persen lemak menjadi asam lemak dan gliserol dalam waktu sekitar dua hingga empat jam setelah makan.Baca juga:Soal UAS Biologi: Metabolisme LemakPencernaan lemak di usus kecilDari lambung, makanan kemudian dikim ke usus kecil. Dalam usus kecil inilah sebagian besar pencernaan lemak terjadi.Pencernaan lemak dalam usus kecil dibantu oleh enzim lipase yang disekresikan oleh pankreas. Selain lipase, pencernaan lemak juga dibantu oleh cairan empedu.Di mana cairan empedu mengemulsifikasi trigliserida lemak menjadi agregat-agregat kecil.Pemecahan tersebut mempermudah enzim lipase untuk memecah lemak menjadi trigliserida dan asam lemak.Baca juga:Apa itu Enzim Lipase?Penyerapan lemakDilansir dari Biology LibreTexts, asam lemak dan trigliserida kemudia bergabung dan membentuk butiran yang dilapisi dengan protein dan sisebut sebagai kilomikron.Protein pada kilomikron memungkinkan hasil pencernaan lemak bergerak di lingkungan berair.Sehingga, asam lemak dan trigliserida dapat diserap oleh tubuh dan memasuki pembuluh limfatik untuk kemudian diedarkan ke jaringan tubuh yang memerlukan.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/11/180000569/proses-pencernaan-lemak
2023-10-04 03:30:00,Pengertian Tulang Selangka: Fungsi dan Bentuknya,"KOMPAS.com– Jika kita memegang bahu kita, kita akan merasakan adanya tulang berbentuk horizontal yang terletak di atas tulang rusuk pertama kita.Tulang itu lah yang disebut sebagai tulang selangka atau klavikula.Mari mengenal lebih lanjut mengenai tulang selangka.Pengertian tulang selangkaKata tulang selangka atau klavikula berasal dari bahasa Latin, yaituclaviculayang berarti kunci kecil.Tulang selangka adalahtulang yang ada di bagian bahu yang menghubungkan tulang dada dan tulang bahu.Tulang selangka adalah tulang panjang dan agak melengkung yang menghubungkan lengan ke tubuh kita.Baca juga:Ciri-ciri Tulang Rawan ElastisTulang selangka melekat pada bagian atas rusuk pertama.Tulang selangka dapat dikatakan sebagai satu-satunya tulang yang memiliki bentuk memanjang horizontal pada tubuh manusia.Fungsi tulang selangkaTulang selangka memiliki fungsi sebagai berikut:Membuat lengan menjadi mudah untuk bergerak dengan leluasa.Melanjutkan gerakan dari anggota gerak di bagian tubuh atas ke kerangka tubuh (aksial).Menopang tubuh bagian atas dan berperan penting dalam pergerakkan manusia.Menutupi salurancervicoaxillarydan melindungineurovascular bundle.Mentransmisikan dampak fisik dari ekstremitas atas ke kerangka aksial.Menahan bahu supaya tetap di tempatnya.Menjaga tulang belikat pada posisi yang benar saat sedang bergerak.Baca juga:5 Fungsi Tulang PengumpilBentuk tulang selangkaTulang selangka berbentuk curva-ganda dan memanjang. Tulang selangka juga dapat dikatakan tulang ramping yang berbentuk S dengan panjang sekitar 6 inci (15 cm).Tulang ini memanjang secara horizontal di dalam tubuh.Berikut ilustrasibentuk tulang selangka:en.wikipedia.org/AnatomographyIlustrasi Tulang SelangkaTulang selangka ditampilkan sebagai tulang yang diberi warna merah.Lengkungan atau curva yang dibentuk oleh tulang selangka ini membentuk gelang bahu.Baca juga:Ciri-ciri Tulang Rawan ElastisReferensi:Ardian PGS. Dkk. (2016).Mengenal Anatomi Tubuh Manusia. Kubu BukuPrentice, W. E. (2021).Principles of athletic training: A guide to evidence-based clinical practice. McGraw-Hill Education.Dalley, A. F., & Agur, A. M. (1999).Clinically oriented anatomy (Vol. 4).Lippincott Williams & Wilkins.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/04/033000069/pengertian-tulang-selangka--fungsi-dan-bentuknya
2023-10-04 03:00:00,Penjelasan dan Contoh Komponen Abiotik,"KOMPAS.com -Pembahasan ekologi tidak pernah terlepas dari pembahasan ekosistem dengan berbagai komponen penyusunnya.Ekosistem tidak hanya meliputi komunitas organisme atau komponen biotik saja, tetapi juga ada komponen abiotik yang memiliki peran penting.Komponen abiotik tersebut sering kita jumpai dalam kehidupan sehari-hari, serta menunjang keberlangsungan hidup seluruh makhluk hidup di muka bumi.Untuk lebih memahaminya, berikut penjelasan mengenai komponen abiotik beserta contohnya:Baca juga:Mengenal Komponen Ekosistem dan PeranannyaApa itu komponen abiotik?Abiotik adalahkomponen tidak hidup atau komponen fisik (sumber daya alam fisika dan kimia) atau benda mati (tidak bernyawa).Komponen abiotik juga dapat dikatakan sebagai komponen fisika dan kimia yang terdapat pada suatu lingkungan atau ekosistem, yang merupakan tempat berlangsungnya kehidupan.Semua komponen abiotik akan berpengaruh baik secara langsung ataupun tidak langsung pada komponen biotik untuk melangsungkan kehidupannya, termasuk memengaruhi kehidupan manusia.Baca juga:Komponen Pembentuk Ekosistem: Biotik dan AbiotikContoh komponen abiotikKomponen abiotik dapat berupa bahan organik, senyawa anorganik, dan faktor yang memengaruhi distribusi organisme.Adapun contoh dari komponen abiotik antara lain:AirSebagian besar tubuh makhluk hidup yakni 70-90 persen tersusun oleh air, maka dari itu air merupakan komponen yang sangat penting untuk makhluk hidup.Air berpengaruh terhadap ekosistem karenadibutuhkan untuk kelangsungan hidup organisme, air selalu bersiklus dan jumlahnya akan selalu tetap, sehingga yang membedakan hanya bentuk dan posisi tempat dia berada.Namun, meski begitu masih ada saja wilayah-wilayah yang mengalami krisis air, karena sudah mulai ada gangguan terhadap lingkungan.TanahTanah tersusun daribahan organik dan mineral, namun setiap jenis tanah mempunyai kandungan bahan organik dan mineral yang berbeda-beda tergantung pada jenis tanahnya.Jenis tanah yang berbeda menyebabkanorganisme yang hidup didalamnya juga berbeda. Tanah juga menyediakan unsurunsur penting bagi pertumbuhan organisme, terutama tumbuhan.Mengingat dalam tanah terdapat nutrisi dan juga terdapat air, maka tanah berperan sebagai tempat hidup dan tempat melakukan berbagai aktivitas tumbuhan dan berbagai mahluk hidup lainnya seperti berbagai jenis organisme pengurai, cacing, ular, dan sebagainya.Baca juga:Pengaruh Pembentukan Pori-pori Makro Tanah",http://www.kompas.com/skola/read/2023/10/04/030000469/penjelasan-dan-contoh-komponen-abiotik
2023-10-04 19:00:00,Jaringan Pengangkut pada Tumbuhan,"KOMPAS.com– Tumbuhan harus mendistribusikan berbagai zat ke seluruh tubuhnya. Tugas tersebut dilakukan olehjaringan pengangkut. Untuk lebih memahami tentangjaringan pengangkut pada tumbuhan, simaklah penjelasan berikut!Pengertian jaringan pengangkut pada tumbuhanApa itu jaringan pengangkut? Jaringan pengangku adalah jaringan yang berfungsi mengangkut zat dalam tumbuhan berpembuluh.Jaringan pengangkutmengangkut berbagai jenis zat seperti makanan, air, mineral, dan bahan fotosintesis lainnya dari dan ke seluruh tubuh tanaman.Jaringan pengangkut pada tumbuhanmirip dengan sistem peredaran darah pada manusia yang mengangku oksigen ke seluruh tubuh.Baca juga:Perbedaan Berkas Pengangkut pada Batang Monokotil dan DikotilJenis jaringan pengangkut pada tumbuhanBerdasarkan zat yang diangkutnya, jaringan pengangkut dibagi menjadi dua jenis yaituxilemdanfloem.XilemJaringan pengangkut pada tumbuhan yang berfungsi mengangkut air dan mineral adalah xilem.Dilansir dariBiology LibreTexts, xilem terbentuk dari unsur pembuluh, sel penghantar yang disebut trakeid, dan jaringan pengisi pendukung yang disebut parenkim.Sel-sel tersebut menyusun bentuk xilem berupa tabung panjang sepanjang tanaman.Air dan mineral masuk ke dalam trakeid agar dapat diangkut oleh xilem dari akar ke seluruh bagian tanaman.Dilansir dariEncyclopedia Britannica, air yang melewati trakeid harus melewati dinding sel primer tipis yang dimodifikasi untuk mencegah lewatnya gelembung udara yang merusak.Baca juga:Ciri-ciri Jaringan XilemFloemJenis jaringan pengangkut selanjutnya adalah floem.Dilansir dariBiology Online, floem adalah jaringan yang memungkinkan terjadinya translokasi atau proses pengangkutat bahan fotosintat ke seluruh bagian tumbuhan.Bahan fotosintat tersebut adalah zat organik terlarut yang dihasilkan fotosintesis seperti gula.Artinya, xilem berfungsi mengangkut makanan dari daun (tempat terjadinya fotosintesis) ke seluruh tubuh tumbuhan.Sehingga, semua sel mendapatkan makanan yang dibutuhkannya.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/04/190000669/jaringan-pengangkut-pada-tumbuhan
2023-10-13 21:00:00,Apa yang Dimaksud dengan Difusi Terfasilitasi?,"KOMPAS.com– beberapa zat dapat melewati membran sel yang selektif karena adanyadifusi. Namun, tahukah kamu apa yang dimaksud dengandifusi terfasilitasi? Untuk mengetahuinya, simaklah penjelasan berikut!Pengertian difusi terfasilitasiKarbon dioksida dan oksigen dapat melintasimembran plasmamelalui difusi biasanya. Namun, bagaimana dengan molekul lain yang berukuran lebih besar?Tidak hanya memerlukan zat bermolekul kecil seperti oksigen, sel juga memerlukan beberapa molekul besar seperti ion dan asam amino.Baca juga:Mengapa Difusi Termasuk Transpor Pasif melalui Membran Sel? Ini Jawabannya ....Namun, molekul tersebut tidak dapat melewati membran plasma dengan cara difusi biasa.Molekul-molekul tersebut memerlukan bantun untuk melewatinya, di sinilah difusi terfasilitasi berperan.Dilansir dariKhan Academy,difusi terfasilitasi adalahdifusi yang memungkinkan molekul melintasi membran plasma dengan bantuanprotein transporseperti saluran pembawa.Sama seperti difusi biasa, difusi terfasilitasi juga merupakan sistemtranspor pasifyang tidak memerlukan penggunaan energi.Baca juga:Sistem Transportasi Sel: Pasif dan AktifDilansir dariBiology Online, difusi terfasilitasi memungkinkan molekul polar seperti glukosa dan asam amino, ion besar (seperti ion natrium dan ion klorida), juga molekul non polar besar (seperti retinol) melintasi membran plasma.Protein yang berperan dalam difusi terfasilitasi adalah protein saluran, protein pembawa, dan saluran ion.Protein pembawaProtein pembawa adalah protein integral yang mengikat dan membawa ion melewati membtan plasma dengan cara mengubah bentuknya.Baca juga:Fungsi Protein dalam Membran PlasmaProtein saluranDilansir dariBiology LibreTexts, protein saluran adalah jenis protein transpor yang bertindak seperti pori di membran yang memungkinkan molekul air dan ion lewat dengan cepat.Saluran ionSaluran ion adalah pori-pori pada membran plasma yang terbentuk dari protein integral.Saluran ion memungkinkan ion-ion penting seperti ion natrium, ion kalium, ion kalsium, dan ion klorida melewati membran plasma untuk masuk atau keluar dari sitosol.Saluran ion dapat terbuka atau juga terpagar oleh gerbang tegangan.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/13/210000169/apa-yang-dimaksud-dengan-difusi-terfasilitasi-
2023-10-09 20:00:00,Tujuan Utama Proses Katabolisme,"KOMPAS.com–Katabolismeadalah proses pemecahan molekul kompleks menjadi molekul yang sederhana dalammetabolisme. Apakah tujuan utama proseskatabolismedi dalam sel tubuh makhluk hidup?Dilansir dariBiology LibreTexts,tujuan utama proses katabolismedi dalam sel tubuh makhluk hidup adalah menyediakan energi dan komponen yang dibutuhkan untuk reaksi anabolik. Berikut adalah penjelasannya!Menyediakan energi bagi tubuhTubuh makhluk hidup memerlukan energi. Energi didapatkan dari makanan yang merupakan molekul kompleks.Baca juga:Zat Makanan Penghasil EnergiDilansir dariKhan Academy, energi disimpan dalam ikatan molekul kompleks seperti karbohidrat, lemak, dan protein.Energi tersebut bisa didapatkan dengan memecah molekul kompleks melalui proses katabolisme.Proses katabolisme mengubah karbohidrak kompleks, lemak atau lipid, dan juga protein menjadi asetil KoA.Asetil Koa kemudian memasuki siklus asam sitrat untuk membentuk NADH yang kemudian dioksidasi untuk menghasilkan energi dalam bentukATP.Baca juga:Mengenal Adenosin Tripospat (ATP) dan Proses yang MembentuknyaEnergi tersebutlah yang digunakan tubuh makhluk hidup untuk berpikir, menjalankan fungsi fisiologis, dan bergerak.Menyediakan komponen untuk reaksianabolismePada dasarnya, metabolisme tubuh terbagi menjadi proses metabolisme dan proses anabolisme.Adapun, salah satu tujuan utama proses katabolisme adalah menyediakan komponen yang diperlukan untuk proses anabolisme.Dilansir dariBiology Online, anabolisme adalah metabolisme konstruktif yang berfungsi membentuk molekul kompleks dari molekul sederhana untuk membangun jaringan dan organ.Proses katabolisme memecah molekul kompleks menjadi molekul sederhana yang diperlukan sebagai bahan proses anabolisme.Baca juga:Reaksi Anabolisme: Pengertian dan ContohnyaMisalnya, katabolisme memecah glukosa menjadi ribosa. Ribosa kemudkan akan digunakan dalam pembentukan asam nukleat oleh proses anabolisme.Contoh lainnya adalah protein yang dipecah menjadi asam amino oleh proses katabolisme.Asam amino merupakan komponen reaksi anabolisme yang digunakan untuk membentuk protein juga biomolekul lainnya yang dibutuhkan untuk membentuk jaringan dan organ.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/09/200000469/tujuan-utama-proses-katabolisme
2023-10-13 18:00:00,Kelenjar Cowper: Pengertian dan Fungsinya,"KOMPAS.com– Dalam sistemreproduksilaki-laki terdapat beberapa kelenjar, salah satunya adalahkelenjar Cowper. Apa yang dimaksud dengan kelenjar Cowper dan apakah fungsi dari kelenjar Cowper? Berikut adalah penjelasannya!Pengertian kelenjar CowperKelenjar Cowperatau kelenjar bulbourethral adalah kelenjar eksokrin sebesar kacang polong yang mengeluarkan cairan pre-ejakulasi pada pria.Kelenjar Cowper terletak di bawah kelenjar prostat dalam penis padasistem reproduksi pria.Baca juga:Sistem Reproduksi ManusiaDilansir dariEncyclopedia Britannica, kelenjar Cowper berdiameter hanya sekitar satu sentimeter dan memiliki saluran yang bermuara di uretra (saluran yang dilalui urine dan air mani atau sperma).Fungsi kelenjar CowplerDilansir dariTeach Me Anatomy, kelenjar Cowpler mensekresikan cairan kental seperti lendir yang mengandung glikoprotein.Cairan tersebut adalah pelumas yang berfungsi melumasi uretra dan bagian ujung penis.Baca juga:3 Perbedaan Ureter dan Uretra, Apa Saja?Cairan dari kelenjar Cowpler juga berfungsi mengeluarkan sisa-sisa urine, sel mati, atau lendir yang tersisa pada uretra.Sehingga, saluran uretra bersih sebelum terjadinya ejakulasi (keluarnya cairan sperma terjadi).Cairan dari kelenjar Cowpler juga bersifat basa sehingga dapat menetralkan asam yang berasal dari sisa urine.Dilansir dariBiology LibreTexts, cairan kelenjar Cowpler yang hanya berjumlah beberapa tetes dapat mengandung sedikit sperma.Hal tersebut dikarenakan adanya sperma yang tertinggal sebelum ejakulasi sebelumnya. Adapun, sperma tersebut dapat tetap hidup selama 48 jam dalam uretra.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/13/180000769/kelenjar-cowper--pengertian-dan-fungsinya
2023-10-06 06:00:00,Prinsip Pewarisan Sifat,"KOMPAS.com– Pewarisan sifat adalah sifat-sifat maupun ciri-ciri yang diturunkan oleh induk kepada turunannya. Terdapat beberapaprinsip pewarisan sifat.Empat prinsip pewarisan sifatTerdapat empat prinsip pewarisan sifat yang ditemukan dari gabungan prinsip-prinsip Mendel.Berikut keterangannya:Prinsip hereditasPrinsip hereditas adalah prinsip yang menyatakan bahwa perwarisan sifat-sifat suatu organisme dikendalikan oleh gen atau faktor menurun.Setiap individu yang berkembang dari zigot adalah hasil dari persatuan gamet-gamet, yaitu spermatozoon (gamet jantan) dan ovum (gamet betina).Melalui gamet-gamet yang telah disebutkan di atas, diturunkannya informasi genetik dari induk (kedua orang tua) kepada individu yang dibentuknya.Informasi genetik tersebut adalah struktur nyata yang merupakan gen yang terkandung dalam kromosom.Baca juga:Hal Keliru dalam Pewarisan SifatPrinsip segregasi bebasPada pembentukkan gamet, pasangan gen memisah dengan bebas, sehingga setiap gamet mendapatkan salah satu gen dari pasangan gen (alel) tersebut.Prinsip berpasangan bebasPada fertilisasi (pembuahan), gen-gen dari gamet jantan maupun gamet betina akan berpasangan dengan bebas.Prinsip dominasi penuh atau tidak penuh (intermediet)Fenotip (pengaruh) gen dominan akan tampak menutupi pengaruh gen resesif.Di sisi lain, pada prinsip dominasi tidak penuh, fenotip fen pada individu heterozigot berada di antara pengaruh dari dua alel gen penyusunnya.Tiga prinsip Mendel yang pertamaSetelah memperhatikan hasil-hasil dari persilangan monohibrid, Mendel merumuskan tiga prinsip pewarisan sifat.Prinsip-prinsip pewarisan sifat tersebut, sebagai berikut:Unit faktor hadir berpasanganSifat genetik dikontrol oleh suatu faktor yang hadir berpasangan di dalam setiap individu.Pada suatu persilangan monohibrid, seperti persilangan yang melibatkan tanaman berbatang tinggi dan tanaman berbatang rendah, terdapat suatu faktor khas yang merupakan penentu dari tinggi atau rendahnya batang pada tanaman.",http://www.kompas.com/skola/read/2023/10/06/060000369/prinsip-pewarisan-sifat
2023-10-10 07:00:00,Mengapa Badak Bercula Satu Disebut sebagai Fauna Endemik di Ujung Kulon?,"KOMPAS.com-Badak bercula satu adalah hewan endemik dariIndonesia, khususnya wilayah Ujung Kulon, Banten.Nama lainnya adalah Badak Jawa, atau yang dalam bahasa Latin sering disebutRhinoceros sondaicus.Dilansir dari situsDitjen Konservasi Sumber Daya Alam Ekosistem, badak bercula satu adalah satu dari dua jenis badak yang habitatnya berada di Indonesia.Badak bercula satu termasuk dalam satu dari lima spesies badak yang populasinya masih tersisa di seluruh dunia saat ini.Mengapa badak bercula satu disebut sebagai fauna endemik di Ujung Kulon?Alasan badak bercula satu disebut sebagai fauna endemik di Ujung KulonMenurut Tenriwaru dalam bukuKesejahteraan Tanpa Sekat(2021),fauna endemik adalahmakhluk hidup yang hanya bisa ditemui di satu wilayah.Baca juga:Apa yang Dimaksud dengan Flora dan Fauna Endemik?Hewan serta tumbuhan yang dikatakan sebagai flora dan fauna endemik, berarti mereka hanya hidup di satu tempat, dan tidak bisa dijumpai di wilayah lainnya.Badak bercula satu di Ujung Kulonhanya bisa dijumpai di taman nasional ini. Karena itulah mereka termasuk fauna endemik.Umumnya, flora dan fauna endemik terbentuk karena pengaruh letak geologis dan geografis suatu wilayah.Sejumlah ahli biologi memaparkan bahwa istilah endemik mengacu pada sifat eksklusif dari tumbuhan dan hewan yang ada.Badak bercula satu disebut sebagai fauna endemik di Ujung Kulon, karena secara alami hewan ini sulit atau tidak mungkin dijumpai di kawasan lainnya.Jadi,mengapa badak bercula satu disebut sebagai fauna endemik di Ujung Kulon?Badak bercula satu disebut sebagai fauna endemik di Ujung Kulon, karena hewan ini tidak bisa dijumpai di kawasan lainnya dan hanya hidup di satu tempat.Baca juga:Hewan Endemik: Pengertian dan ContohnyaSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/10/070000369/mengapa-badak-bercula-satu-disebut-sebagai-fauna-endemik-di-ujung-kulon-
2023-10-04 20:00:00,Peran Air dalam Perkecambahan,"KOMPAS.com– Biji kacang hijau direndam dalam air selama dua jam, lalu dipindahkan ke dalam wadah tertutup. Beberapa hari kemudian biji mengalamiperkecambahan.Peran air pada perkecambahantersebut adalah:Mengaktifkanenzimdalam bijiMembantu memecah kulit bijiMenghilangkan inhibitor perkecambahanBaca juga:Perkecambahan: Pengertian, Tipe, dan ProsesnyaMengaktifkan enzim dalam bijiBiji menyimpan cadangan makanan dalam endospermanya.Makanan tersebut adalah sumber energi untuk tumbuh dan berkembang sebelum biji tersebut memiliki akar dan daun untuk melakukan fotosintesis.Sebelum berkecambah, biji berada dalam keaadan tidak aktif (dormansi).Dilansir dariAustralian Academy of Science, air berperan menghidrasi enzim dalam benih dan mengaktifkannya.Baca juga:Fungsi Endosperm bagi Pertumbuhan TanamanEnzimyang aktif kemudian mengkatalis prosesmetabolisme, sehingga cadangan makanan tersebut mulai dikonsumsi.Sehingga menghasilkan energi untuk biji memulai pertumbuhan dan berkecambah.Membantu memecah kulit bijiBiji memiliki kulit berupa cangkang atau lapisan keras yang dirancang untuk melindungi embrio di dalamnya.Untuk dapat berkecambah, embrio harus bisa memecah kulit keras tersebut. Air berfungsi melunakkan kulit tersebut.Baca juga:Perkecambahan Hipogeal: Pengertian dan Contoh TumbuhannyaAdapun, air dapat masuk ke dalam biji ketika sebagian kecil lapisan tersebut rusak. Dilansir dariSciencing, air yang masuk kemudian diserap oleh embrio dan membuatnya membengkak.Makin banyak air yang masuk, maka makan banyak air yang diserap embrio. Artinya, makin besar juga pembengkakan embrio tersebut.Pembengkakan yang besar memberikan tekanan yang membuat kulit biji pecah, sehingga embrio dapat berkecambah.Menghilangkan inhibitor perkecambahanDilansir dariBiology LibreTexts, air juga berfungsi menghilangkan penghambat (inhibitor) perkecambahan di dalam benih seperti asam absisat.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/04/200000169/peran-air-dalam-perkecambahan
2023-10-06 18:00:00,Proses Pencernaan Protein,"KOMPAS.com– Pada saluran pencernaan,proteinakan dipecah menjadi senyawa yang disebut …VitaminAsam aminoGlukosaAsam lemakJawabnnya adalah b.asam amino. Untuk memahami alasannya, berikut adalah penjelasan tentangproses pencernaan protein!Proteinadalah zat makanan yang penting bagi tubuh yang didapatkan melalui makanan.Adapun, protein merupakan zat kompleks yang harus dicerna atau dimetabolisme sebelum dapat diserap oleh tubuh.Baca juga:Zat Makanan Penghasil EnergiPencernaan protein di lambungPencernaan kimiawi protein dimulai dalam lambung. Di mana lambung mensekresikan enzim pepsin bersama dengan asam lambung.Dalam kondisi asam, pepsin memecah protein menjadi asam amino.Dilansir dariMedicine LibreTexts, kondisi asam diperlukan karena protein yang dimakan biasanya masih memiliki struktur tiga dimensi yang dapat dibuka oleh asam.Hal tersebut dapat mencerna sekitar 10 hingga 15 persen dari protein yang dikonsumsi tubuh.Pencernaan protein dalam lambung berlangsung lebih lama daripada pencernaan karbohidrat. Namun, lebih sebentar daripada pencernaan lemak.Baca juga:Jenis-Jenis Enzim PencernaanPencernaan protein di usus kecilDari lambung, makanan kemudian dikirim ke usus kecil. Dalam usus kecil, protein dipecah oleh enzim kemotripsin dan tripsin.Dilansir dariEncyclopedia Britannica, tripsin jauh lebih kuat daripada pepsin sehingga sebagian besar protein dicerna dalam usus kecil.Dalam usus kecil, protein dipecah menjadi dipeptide dan juga asam amino.Biasanya, pencernaan protein berhenti pada usus kecil. Namun, ketika protein dikonsumsi dalam jumlah besar maka pencernaannya dapat berlanjut ke usus besar.Baca juga:Sifat-sifat ProteinPenyerapan proteinProtein yang dipecah menjadi dipeptide dan asam amino kemudian dapat diserap. Penyerapan protein terjadi di usus kecil.Dilansir dariHealthline, usus kecil memiliki struktur kecil seperti jari yang meningkatkan luas permukaannya.Struktur tersebut disebut sebagai mikrovili dan membantu usus kecil menyerap protein secara maksimal.Setelah diserap, asam amino kemudian dilepaskan ke aliran darah untuk kemudian diangkut ke hati.Baca juga:Organ Hati: Bagian dan FungsinyaDalam hati, asam amino akan diperiksa apakah masih mengandung nitrogen. Jika masih, maka nitrogen akan dilepaskan menjadi amonia.Asam amino kemudian akan digunakan untuk membangun berbagai senyawa protein yang dibutuhkan oleh tubuh.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2023/10/06/180000669/proses-pencernaan-protein
